id,title,poster,overview,release_date,genres
407448,Detroit,https://image.tmdb.org/t/p/w500/tmCt2hy9QoFHft3UcHwpGX2Sihl.jpg,"A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.",1501203600,Drama
39144,"Dragon Ball: Curse of the Blood Rubies",https://image.tmdb.org/t/p/w500/dZCWRFJnwyxYOhzAhf7Xyru4moB.jpg,"The great King Gurumes is searching for the Dragon Balls in order to put a stop to his endless hunger. A young girl named Pansy who lives in the nearby village has had enough of the treachery and decides to seek Muten Rōshi for assistance. Can our heroes save the village and put a stop to the Gurumes Army?",535420800,
9711,"Species III",https://image.tmdb.org/t/p/w500/8BelHo8qmaurZjPS9hipSQ79Rr6.jpg,"After she delivers her child in an ambulance, alien Eve is killed by a half-breed. Fortunately, Dr. Abbot scoops up the baby alien and escapes. In time, the baby grows into a gorgeous blonde named Sara and begins her quest to find a worthy mate. But Sara is also savage and leaves a trail of deaths in her wake. This carnage makes chemistry student Dean question whether to help her race or not.",1101427200,"Science Fiction, Action, Horror"
538362,"On My Skin",https://image.tmdb.org/t/p/w500/rwPgE6fLxuJmPWi8fFjgENJMAjr.jpg,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",1535504400,Drama
18892,Jawbreaker,https://image.tmdb.org/t/p/w500/gwjJPAraQy5fDd3NJvK677uItU4.jpg,"3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",917654400,Comedy
11532,"The Emerald Forest",https://image.tmdb.org/t/p/w500/yRTcrEdTGQOSjy1Gf84ivUe6VY7.jpg,"For ten years, engineer Bill Markham has searched tirelessly for his son Tommy who disappeared from the edge of the Brazilian rainforest. Miraculously, he finds the boy living among the reclusive Amazon tribe who adopted him. And that's when Bill's adventure truly begins. For his son is now a grown tribesman who moves skillfully through this beautiful-but-dangerous terrain, fearful only of those who would exploit it. And as Bill attempts to 'rescue' him from the savagery of the untamed jungle, Tommy challenges Bill's idea of true civilization and his notions about who needs rescuing.",488595600,"Action, Adventure, Drama"
12107,"Nutty Professor II: The Klumps",https://image.tmdb.org/t/p/w500/v8gI95Eio7kAjixyqYHxNKmJTmm.jpg,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",964659600,"Fantasy, Comedy, Romance, Science Fiction"
332283,"Mary Shelley",https://image.tmdb.org/t/p/w500/gKHJTsrfxJtfFNPQJn2hDNEMtFf.jpg,"The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, “Frankenstein; or, The Modern Prometheus.”",1524358800,Drama
11908,Hatchet,https://image.tmdb.org/t/p/w500/5s98JI9mGhjBwWeiQNcxyN1AFtA.jpg,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",1146099600,"Comedy, Horror"
12246,"Mongol: The Rise of Genghis Khan",https://image.tmdb.org/t/p/w500/mSEwIPV6BOHXtsjIOBPEEUlNYhf.jpg,"The story recounts the early life of Genghis Khan, a slave who went on to conquer half the world in the 11th century.",1190250000,"History, Adventure, War, Action"
14139,Timecrimes,https://image.tmdb.org/t/p/w500/svQmmEyXbMMPKGvj2PYxi72tXwY.jpg,"A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.",1191546000,"Science Fiction, Thriller"
83389,"From Up on Poppy Hill",https://image.tmdb.org/t/p/w500/rRLYX4RZIyloHSJwvZKAhphAjiB.jpg,"A group of Yokohama students fight to save their school's clubhouse from the wrecking ball during preparations for the 1964 Tokyo Olympic Games. While working there, Umi and Shun gradually attract each other, but face a sudden trial. Even so, they keep going without fleeing the difficulties of reality.",1310778000,"Animation, Drama"
13682,"Pooh's Heffalump Movie",https://image.tmdb.org/t/p/w500/e9yRYPCDIQV9npIOUUqeo1Thu4b.jpg,"Who or what exactly is a Heffalump? The lovable residents of the Hundred Acre Wood -- Winnie the Pooh, Rabbit, Tigger, Eeyore, Kanga and the rest of the pack -- embark on a journey of discovery in search of the elusive Heffalump. But as is always the case, this unusual road trip opens their eyes to so much more than just the creature they're seeking.",1108080000,"Animation, Family, Comedy, Fantasy"
9972,"Lock Up",https://image.tmdb.org/t/p/w500/WihoHaU9yvhhdoSqDAhiIlNN8g.jpg,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.",618195600,
427900,"Home Again",https://image.tmdb.org/t/p/w500/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg,"Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.",1504746000,Drama
1381,"The Fountain",https://image.tmdb.org/t/p/w500/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",1157504400,"Drama, Romance"
9655,"She's the Man",https://image.tmdb.org/t/p/w500/6NIvKonJblEaR6jD1BA6bsY0fXV.jpg,"Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",1142553600,"Comedy, Drama, Family, Romance"
7516,"Smokin' Aces",https://image.tmdb.org/t/p/w500/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",1165622400,"Action, Comedy, Crime, Thriller, Mystery"
13195,Flawless,https://image.tmdb.org/t/p/w500/crOlmBAJ4TzQ54GMYPYcAaXsltT.jpg,"A female executive and a night janitor conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.",1188608400,
8982,"The Protector",https://image.tmdb.org/t/p/w500/uKE9BxgtT5g2pE3ZKC7MnzsAbTZ.jpg,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.",1123722000,
277217,Descendants,https://image.tmdb.org/t/p/w500/65DkgHPSLVjgr6IYkpY9Aqqqid5.jpg,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evvie) and Jafar (Jay).",1438304400,"Animation, Drama, Fantasy"
284427,"Who Am I",https://image.tmdb.org/t/p/w500/nMHCJiVFjUmQWC116Ze96u5IhfX.jpg,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage.",1411606800,"Adventure, Action, Comedy, Thriller"
439,"La Dolce Vita",https://image.tmdb.org/t/p/w500/5Zq9pAs3Y9TrFHxO0nEbq3QVTtj.jpg,"Episodic journey of an Italian journalist scouring Rome in search of love.",-312595200,
429460,Muse,https://image.tmdb.org/t/p/w500/vlDFEhlBon98itV43QOPCk7r0I7.jpg,"Samuel Salomon, a literature professor, has been off work for almost a year after the tragic death of his girlfriend. Samuel has been suffering from a recurring nightmare in which a woman is brutally murdered in a strange ritual. Suddenly, the same woman who appears every night in his dreams is found dead in exactly the same circumstances. Samuel sneaks into the crime scene and there he meets Rachel who has also dreamed about the murder. Together, they will do whatever they can to discover the identity of the mystery woman, entering a terrifying world controlled by the figures who have inspired artists throughout time: the Muses.",1511913600,"Drama, Mystery"
471474,"Batman: Gotham by Gaslight",https://image.tmdb.org/t/p/w500/7souLi5zqQCnpZVghaXv0Wowi0y.jpg,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",1515715200,"Thriller, Action, Animation, Science Fiction"
7290,"2001: A Space Travesty",https://image.tmdb.org/t/p/w500/jNCvJuLbHjvXPvyOubbaa54ArvH.jpg,"Leslie Nielsen once again plays a bumbling detective in the vein of the 'Naked Gun' movies, but this time as Marshall Richard 'Dick' Dix. When odd reports are received through official channels stating that the President of the United States is being held captive on a secret international moon base called Vegan and that he has been replaced on Earth by a clone, the US Marshall Service immediately sends their 'best' man, Dix, on the mission. Dix travels to Vegan to rescue the president, but is quickly duped and ends up returning to Earth where he installs the clone-president and removes the real one. The bumbling Dix must then find a way to restore the real president before aliens take over the Earth, and restore in himself a belief in truth, justice and the American way.",972950400,"Comedy, Science Fiction"
1880,"Red Dawn",https://image.tmdb.org/t/p/w500/a2GkHcioc2QEFJbQk1NTB85u3vD.jpg,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces.",460947600,Documentary
492719,"Godzilla: City on the Edge of Battle",https://image.tmdb.org/t/p/w500/2ly3TlqtlKzuhCmMuvAlXZA46e9.jpg,"Humanity's desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago.",1526605200,"Animation, Science Fiction"
75736,Catch.44,https://image.tmdb.org/t/p/w500/mbDQA2a3H9CbEHr7bDkaqxAGDO1.jpg,"The lives of three female assassins take a sudden turn when their charming boss lures them into one last job. They soon find themselves thrust into a bizarre situation involving a psychotic hit man, a grizzled trucker and a delusional line cook.",1323302400,"Romance, Comedy, Drama"
435577,"The 12th Man",https://image.tmdb.org/t/p/w500/kADyKVfPTh6b537dsUVhTcKZcy8.jpg,"After a failed anti-Nazi sabotage mission leaves his eleven comrades dead, a Norwegian resistance fighter finds himself fleeing the Gestapo through the snowbound reaches of Scandinavia.",1514160000,"Drama, War"
9906,"The Ant Bully",https://image.tmdb.org/t/p/w500/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of 'crimes against the colony,' Lucas can only regain his freedom by living with the ants and learning their ways.",1153962000,"Fantasy, Adventure, Animation, Comedy, Family"
22972,"Green Zone",https://image.tmdb.org/t/p/w500/b65rs7JliENfueAFCUekrFJKUO.jpg,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",1268265600,
